[2025-05-26 22:40:29,740]: 
[2025-05-26 23:47:27,272]: [LeNet5_hardtanh] Epoch: 140 Train Loss: 0.8369 Train Acc: 0.7051 Eval Loss: 0.7873 Eval Acc: 0.7228 (LR: 0.00010000)
[2025-05-26 23:47:58,751]: [LeNet5_hardtanh] Epoch: 141 Train Loss: 0.8364 Train Acc: 0.7056 Eval Loss: 0.7879 Eval Acc: 0.7230 (LR: 0.00010000)
[2025-05-26 23:48:29,486]: [LeNet5_hardtanh] Epoch: 142 Train Loss: 0.8344 Train Acc: 0.7065 Eval Loss: 0.7833 Eval Acc: 0.7272 (LR: 0.00010000)
[2025-05-26 23:49:00,228]: [LeNet5_hardtanh] Epoch: 143 Train Loss: 0.8381 Train Acc: 0.7044 Eval Loss: 0.7867 Eval Acc: 0.7261 (LR: 0.00010000)
[2025-05-26 23:49:30,749]: [LeNet5_hardtanh] Epoch: 144 Train Loss: 0.8318 Train Acc: 0.7069 Eval Loss: 0.7835 Eval Acc: 0.7244 (LR: 0.00010000)
[2025-05-26 23:50:00,817]: [LeNet5_hardtanh] Epoch: 145 Train Loss: 0.8363 Train Acc: 0.7056 Eval Loss: 0.7889 Eval Acc: 0.7237 (LR: 0.00010000)
[2025-05-26 23:50:31,548]: [LeNet5_hardtanh] Epoch: 146 Train Loss: 0.8350 Train Acc: 0.7052 Eval Loss: 0.7883 Eval Acc: 0.7234 (LR: 0.00010000)
[2025-05-26 23:51:00,402]: [LeNet5_hardtanh] Epoch: 147 Train Loss: 0.8327 Train Acc: 0.7076 Eval Loss: 0.7830 Eval Acc: 0.7268 (LR: 0.00010000)
[2025-05-26 23:51:30,094]: [LeNet5_hardtanh] Epoch: 148 Train Loss: 0.8288 Train Acc: 0.7084 Eval Loss: 0.7840 Eval Acc: 0.7266 (LR: 0.00010000)
[2025-05-26 23:52:00,826]: [LeNet5_hardtanh] Epoch: 149 Train Loss: 0.8247 Train Acc: 0.7105 Eval Loss: 0.7896 Eval Acc: 0.7255 (LR: 0.00010000)
[2025-05-26 23:52:31,396]: [LeNet5_hardtanh] Epoch: 150 Train Loss: 0.8326 Train Acc: 0.7069 Eval Loss: 0.7848 Eval Acc: 0.7265 (LR: 0.00010000)
[2025-05-26 23:53:01,563]: [LeNet5_hardtanh] Epoch: 151 Train Loss: 0.8296 Train Acc: 0.7075 Eval Loss: 0.7859 Eval Acc: 0.7265 (LR: 0.00010000)
[2025-05-26 23:53:32,464]: [LeNet5_hardtanh] Epoch: 152 Train Loss: 0.8317 Train Acc: 0.7065 Eval Loss: 0.7846 Eval Acc: 0.7256 (LR: 0.00010000)
[2025-05-26 23:54:02,892]: [LeNet5_hardtanh] Epoch: 153 Train Loss: 0.8323 Train Acc: 0.7055 Eval Loss: 0.7836 Eval Acc: 0.7258 (LR: 0.00010000)
[2025-05-26 23:54:33,546]: [LeNet5_hardtanh] Epoch: 154 Train Loss: 0.8307 Train Acc: 0.7090 Eval Loss: 0.7777 Eval Acc: 0.7264 (LR: 0.00010000)
[2025-05-26 23:55:04,274]: [LeNet5_hardtanh] Epoch: 155 Train Loss: 0.8287 Train Acc: 0.7062 Eval Loss: 0.7868 Eval Acc: 0.7262 (LR: 0.00010000)
[2025-05-26 23:55:34,741]: [LeNet5_hardtanh] Epoch: 156 Train Loss: 0.8243 Train Acc: 0.7094 Eval Loss: 0.7797 Eval Acc: 0.7292 (LR: 0.00010000)
[2025-05-26 23:56:05,288]: [LeNet5_hardtanh] Epoch: 157 Train Loss: 0.8273 Train Acc: 0.7099 Eval Loss: 0.7884 Eval Acc: 0.7258 (LR: 0.00010000)
[2025-05-26 23:56:36,207]: [LeNet5_hardtanh] Epoch: 158 Train Loss: 0.8257 Train Acc: 0.7089 Eval Loss: 0.7869 Eval Acc: 0.7253 (LR: 0.00010000)
[2025-05-26 23:57:06,755]: [LeNet5_hardtanh] Epoch: 159 Train Loss: 0.8256 Train Acc: 0.7095 Eval Loss: 0.7828 Eval Acc: 0.7249 (LR: 0.00010000)
[2025-05-26 23:57:37,518]: [LeNet5_hardtanh] Epoch: 160 Train Loss: 0.8262 Train Acc: 0.7070 Eval Loss: 0.7852 Eval Acc: 0.7266 (LR: 0.00010000)
[2025-05-26 23:58:08,033]: [LeNet5_hardtanh] Epoch: 161 Train Loss: 0.8293 Train Acc: 0.7071 Eval Loss: 0.7832 Eval Acc: 0.7286 (LR: 0.00010000)
[2025-05-26 23:58:39,024]: [LeNet5_hardtanh] Epoch: 162 Train Loss: 0.8249 Train Acc: 0.7093 Eval Loss: 0.7816 Eval Acc: 0.7259 (LR: 0.00010000)
[2025-05-26 23:59:09,737]: [LeNet5_hardtanh] Epoch: 163 Train Loss: 0.8243 Train Acc: 0.7089 Eval Loss: 0.7848 Eval Acc: 0.7240 (LR: 0.00010000)
[2025-05-26 23:59:40,520]: [LeNet5_hardtanh] Epoch: 164 Train Loss: 0.8231 Train Acc: 0.7103 Eval Loss: 0.7797 Eval Acc: 0.7265 (LR: 0.00010000)
[2025-05-27 00:00:11,652]: [LeNet5_hardtanh] Epoch: 165 Train Loss: 0.8184 Train Acc: 0.7125 Eval Loss: 0.7787 Eval Acc: 0.7279 (LR: 0.00001000)
[2025-05-27 00:00:42,387]: [LeNet5_hardtanh] Epoch: 166 Train Loss: 0.8226 Train Acc: 0.7108 Eval Loss: 0.7756 Eval Acc: 0.7296 (LR: 0.00001000)
[2025-05-27 00:01:12,913]: [LeNet5_hardtanh] Epoch: 167 Train Loss: 0.8171 Train Acc: 0.7112 Eval Loss: 0.7756 Eval Acc: 0.7300 (LR: 0.00001000)
[2025-05-27 00:01:43,565]: [LeNet5_hardtanh] Epoch: 168 Train Loss: 0.8196 Train Acc: 0.7124 Eval Loss: 0.7761 Eval Acc: 0.7296 (LR: 0.00001000)
[2025-05-27 00:02:14,458]: [LeNet5_hardtanh] Epoch: 169 Train Loss: 0.8168 Train Acc: 0.7114 Eval Loss: 0.7755 Eval Acc: 0.7296 (LR: 0.00001000)
[2025-05-27 00:02:45,300]: [LeNet5_hardtanh] Epoch: 170 Train Loss: 0.8188 Train Acc: 0.7133 Eval Loss: 0.7751 Eval Acc: 0.7295 (LR: 0.00001000)
[2025-05-27 00:03:15,607]: [LeNet5_hardtanh] Epoch: 171 Train Loss: 0.8138 Train Acc: 0.7127 Eval Loss: 0.7745 Eval Acc: 0.7307 (LR: 0.00001000)
[2025-05-27 00:03:47,734]: [LeNet5_hardtanh] Epoch: 172 Train Loss: 0.8205 Train Acc: 0.7114 Eval Loss: 0.7752 Eval Acc: 0.7290 (LR: 0.00001000)
[2025-05-27 00:04:18,845]: [LeNet5_hardtanh] Epoch: 173 Train Loss: 0.8155 Train Acc: 0.7141 Eval Loss: 0.7753 Eval Acc: 0.7300 (LR: 0.00001000)
[2025-05-27 00:04:51,486]: [LeNet5_hardtanh] Epoch: 174 Train Loss: 0.8156 Train Acc: 0.7146 Eval Loss: 0.7758 Eval Acc: 0.7284 (LR: 0.00001000)
[2025-05-27 00:05:22,669]: [LeNet5_hardtanh] Epoch: 175 Train Loss: 0.8113 Train Acc: 0.7151 Eval Loss: 0.7746 Eval Acc: 0.7292 (LR: 0.00001000)
[2025-05-27 00:05:53,421]: [LeNet5_hardtanh] Epoch: 176 Train Loss: 0.8176 Train Acc: 0.7117 Eval Loss: 0.7754 Eval Acc: 0.7303 (LR: 0.00001000)
[2025-05-27 00:06:23,578]: [LeNet5_hardtanh] Epoch: 177 Train Loss: 0.8144 Train Acc: 0.7131 Eval Loss: 0.7744 Eval Acc: 0.7297 (LR: 0.00001000)
[2025-05-27 00:06:54,554]: [LeNet5_hardtanh] Epoch: 178 Train Loss: 0.8122 Train Acc: 0.7132 Eval Loss: 0.7734 Eval Acc: 0.7300 (LR: 0.00001000)
[2025-05-27 00:07:27,704]: [LeNet5_hardtanh] Epoch: 179 Train Loss: 0.8127 Train Acc: 0.7138 Eval Loss: 0.7749 Eval Acc: 0.7294 (LR: 0.00001000)
[2025-05-27 00:08:05,675]: [LeNet5_hardtanh] Epoch: 180 Train Loss: 0.8105 Train Acc: 0.7146 Eval Loss: 0.7747 Eval Acc: 0.7290 (LR: 0.00001000)
[2025-05-27 00:08:37,065]: [LeNet5_hardtanh] Epoch: 181 Train Loss: 0.8136 Train Acc: 0.7144 Eval Loss: 0.7742 Eval Acc: 0.7285 (LR: 0.00001000)
[2025-05-27 00:09:08,842]: [LeNet5_hardtanh] Epoch: 182 Train Loss: 0.8101 Train Acc: 0.7138 Eval Loss: 0.7730 Eval Acc: 0.7299 (LR: 0.00001000)
[2025-05-27 00:09:44,348]: [LeNet5_hardtanh] Epoch: 183 Train Loss: 0.8139 Train Acc: 0.7130 Eval Loss: 0.7745 Eval Acc: 0.7292 (LR: 0.00001000)
[2025-05-27 00:10:20,945]: [LeNet5_hardtanh] Epoch: 184 Train Loss: 0.8176 Train Acc: 0.7112 Eval Loss: 0.7747 Eval Acc: 0.7292 (LR: 0.00001000)
[2025-05-27 00:10:56,455]: [LeNet5_hardtanh] Epoch: 185 Train Loss: 0.8135 Train Acc: 0.7116 Eval Loss: 0.7731 Eval Acc: 0.7285 (LR: 0.00001000)
[2025-05-27 00:11:27,944]: [LeNet5_hardtanh] Epoch: 186 Train Loss: 0.8177 Train Acc: 0.7118 Eval Loss: 0.7743 Eval Acc: 0.7289 (LR: 0.00001000)
[2025-05-27 00:12:02,808]: [LeNet5_hardtanh] Epoch: 187 Train Loss: 0.8131 Train Acc: 0.7138 Eval Loss: 0.7736 Eval Acc: 0.7297 (LR: 0.00001000)
[2025-05-27 00:12:32,008]: [LeNet5_hardtanh] Epoch: 188 Train Loss: 0.8146 Train Acc: 0.7148 Eval Loss: 0.7752 Eval Acc: 0.7285 (LR: 0.00001000)
[2025-05-27 00:13:04,474]: [LeNet5_hardtanh] Epoch: 189 Train Loss: 0.8111 Train Acc: 0.7150 Eval Loss: 0.7735 Eval Acc: 0.7314 (LR: 0.00001000)
[2025-05-27 00:13:37,940]: [LeNet5_hardtanh] Epoch: 190 Train Loss: 0.8158 Train Acc: 0.7138 Eval Loss: 0.7740 Eval Acc: 0.7304 (LR: 0.00001000)
[2025-05-27 00:14:10,018]: [LeNet5_hardtanh] Epoch: 191 Train Loss: 0.8157 Train Acc: 0.7126 Eval Loss: 0.7749 Eval Acc: 0.7292 (LR: 0.00001000)
[2025-05-27 00:14:43,262]: [LeNet5_hardtanh] Epoch: 192 Train Loss: 0.8123 Train Acc: 0.7145 Eval Loss: 0.7733 Eval Acc: 0.7305 (LR: 0.00001000)
[2025-05-27 00:15:17,589]: [LeNet5_hardtanh] Epoch: 193 Train Loss: 0.8195 Train Acc: 0.7121 Eval Loss: 0.7733 Eval Acc: 0.7305 (LR: 0.00000100)
[2025-05-27 00:15:51,365]: [LeNet5_hardtanh] Epoch: 194 Train Loss: 0.8133 Train Acc: 0.7148 Eval Loss: 0.7732 Eval Acc: 0.7300 (LR: 0.00000100)
[2025-05-27 00:16:24,009]: [LeNet5_hardtanh] Epoch: 195 Train Loss: 0.8109 Train Acc: 0.7156 Eval Loss: 0.7732 Eval Acc: 0.7304 (LR: 0.00000100)
[2025-05-27 00:16:56,254]: [LeNet5_hardtanh] Epoch: 196 Train Loss: 0.8134 Train Acc: 0.7148 Eval Loss: 0.7733 Eval Acc: 0.7303 (LR: 0.00000100)
[2025-05-27 00:17:28,673]: [LeNet5_hardtanh] Epoch: 197 Train Loss: 0.8124 Train Acc: 0.7142 Eval Loss: 0.7733 Eval Acc: 0.7303 (LR: 0.00000100)
[2025-05-27 00:18:02,031]: [LeNet5_hardtanh] Epoch: 198 Train Loss: 0.8078 Train Acc: 0.7156 Eval Loss: 0.7734 Eval Acc: 0.7301 (LR: 0.00000100)
[2025-05-27 00:18:35,766]: [LeNet5_hardtanh] Epoch: 199 Train Loss: 0.8146 Train Acc: 0.7145 Eval Loss: 0.7731 Eval Acc: 0.7303 (LR: 0.00000100)
[2025-05-27 00:19:08,762]: [LeNet5_hardtanh] Epoch: 200 Train Loss: 0.8110 Train Acc: 0.7139 Eval Loss: 0.7730 Eval Acc: 0.7305 (LR: 0.00000100)
[2025-05-27 00:19:08,763]: [LeNet5_hardtanh] Best Eval Accuracy: 0.7314
[2025-05-27 00:19:09,467]: 
Training of full-precision model finished!
[2025-05-27 00:19:09,468]: Model Architecture:
[2025-05-27 00:19:09,636]: LeNet5(
  (conv1): Sequential(
    (0): Conv2d(3, 6, kernel_size=(5, 5), stride=(1, 1))
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
      )
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (conv2): Sequential(
    (0): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
      )
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (fc1): Sequential(
    (0): Linear(in_features=400, out_features=120, bias=True)
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
      )
    )
  )
  (fc2): Sequential(
    (0): Linear(in_features=120, out_features=84, bias=True)
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
      )
    )
  )
  (fc3): Linear(in_features=84, out_features=10, bias=True)
)
[2025-05-27 00:19:09,648]: 
Model Weights:
[2025-05-27 00:19:09,649]: 
Layer: conv1.0
Layer Shape: torch.Size([6, 3, 5, 5])
[2025-05-27 00:19:10,387]: Sample Values (25 elements): [-0.0939154252409935, -0.006494642235338688, 0.10417354851961136, 0.0711015909910202, -0.20852059125900269, -0.04222997650504112, -0.021869800984859467, 0.019470391795039177, 0.17347419261932373, 0.1357155293226242, -0.05274870991706848, 0.026555562391877174, -0.30157795548439026, -0.023470235988497734, 0.2919776737689972, -0.030446043238043785, 0.03230150789022446, -0.15125945210456848, -0.0715055763721466, -0.05040555074810982, 0.05183317884802818, 0.12858228385448456, 0.03280816972255707, 0.2028726190328598, 0.038502372801303864]
[2025-05-27 00:19:10,446]: Mean: 0.00000867
[2025-05-27 00:19:10,487]: Min: -0.38534990
[2025-05-27 00:19:10,511]: Max: 0.44326741
[2025-05-27 00:19:10,511]: 
Layer: conv2.0
Layer Shape: torch.Size([16, 6, 5, 5])
[2025-05-27 00:19:10,520]: Sample Values (25 elements): [0.04399210214614868, -0.05147623270750046, 0.02011849917471409, -0.11107908189296722, -0.02178139239549637, -0.03930117189884186, -0.02457616664469242, -0.025732608512043953, -0.08433141559362411, 0.006929793860763311, 0.027751915156841278, -0.0552627295255661, -0.042222317308187485, -0.01726636476814747, -0.04245064780116081, 0.013287868350744247, 0.04156602546572685, -0.03530121222138405, 0.02104712650179863, 0.09865900874137878, -0.05297229066491127, -0.010695600882172585, -0.14805752038955688, 0.033581145107746124, 0.002421734621748328]
[2025-05-27 00:19:10,520]: Mean: -0.00385643
[2025-05-27 00:19:10,521]: Min: -0.66385537
[2025-05-27 00:19:10,521]: Max: 0.44856423
[2025-05-27 00:19:10,521]: 
Layer: fc1.0
Layer Shape: torch.Size([120, 400])
[2025-05-27 00:19:10,522]: Sample Values (25 elements): [0.06070927157998085, -0.1090494766831398, 0.05937758833169937, -0.11789403855800629, 0.1780785322189331, -0.024670036509633064, -0.013669788837432861, 0.04955308511853218, 0.10696850717067719, 0.09583309292793274, 0.034783992916345596, -0.10719176381826401, -0.06288334727287292, -0.001862138626165688, 0.011527636088430882, -0.20026874542236328, -0.08185659348964691, -0.06277129799127579, 0.036008238792419434, -0.021928565576672554, 0.06591758131980896, -0.1325230896472931, 0.06034843996167183, 0.09690741449594498, -0.028350647538900375]
[2025-05-27 00:19:10,533]: Mean: 0.00249424
[2025-05-27 00:19:10,534]: Min: -0.77530527
[2025-05-27 00:19:10,535]: Max: 0.63340199
[2025-05-27 00:19:10,535]: 
Layer: fc2.0
Layer Shape: torch.Size([84, 120])
[2025-05-27 00:19:10,544]: Sample Values (25 elements): [0.042880166321992874, 0.08963325619697571, 0.20804531872272491, 0.083247609436512, -0.03429168090224266, -0.1791740357875824, -0.19980576634407043, -0.027330439537763596, 0.11013767123222351, -0.06746682524681091, -0.13409140706062317, 0.270007848739624, 0.003545020706951618, -0.1399749368429184, 0.0030257445760071278, -0.07039976865053177, 0.11583728343248367, 0.020124949514865875, 0.036387182772159576, 0.06688221544027328, 0.009866650216281414, 0.059070710092782974, 0.06933527439832687, -0.05009552836418152, -0.043715618550777435]
[2025-05-27 00:19:10,545]: Mean: 0.00018165
[2025-05-27 00:19:10,545]: Min: -0.52677989
[2025-05-27 00:19:10,545]: Max: 0.53093088
[2025-05-27 00:19:10,545]: 
Layer: fc3
Layer Shape: torch.Size([10, 84])
[2025-05-27 00:19:10,546]: Sample Values (25 elements): [0.38160640001296997, 0.32162582874298096, -0.09128064662218094, -0.21480503678321838, -0.4767003059387207, 0.3888132870197296, -0.09267640113830566, -0.7967361211776733, -0.0658990889787674, -0.11893055588006973, -0.3427278399467468, 0.033750079572200775, -0.33097368478775024, 0.21153992414474487, 0.08013635128736496, 0.08518403023481369, 0.11466324329376221, 0.40855246782302856, -0.24669668078422546, -0.30276262760162354, -0.13639035820960999, 0.11407173424959183, 0.43967628479003906, -0.29554423689842224, 0.07510128617286682]
[2025-05-27 00:19:10,546]: Mean: 0.00237447
[2025-05-27 00:19:10,546]: Min: -0.79673612
[2025-05-27 00:19:10,546]: Max: 1.01561213
[2025-05-27 00:19:10,546]: Checkpoint of model at path [checkpoint/LeNet5_hardtanh.ckpt] will be used for QAT
[2025-05-27 20:42:45,939]: Checkpoint of model at path [checkpoint/LeNet5_hardtanh.ckpt] will be used for QAT
[2025-05-27 20:42:45,939]: 


QAT of LeNet5 with hardtanh down to 4 bits...
[2025-05-27 20:42:46,147]: [LeNet5_hardtanh_quantized_4_bits] after configure_qat:
[2025-05-27 20:42:46,294]: LeNet5(
  (quant): QuantStub(
    (activation_post_process): FakeQuantize(
      fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=14, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
      (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
    )
  )
  (dequant): DeQuantStub()
  (conv1): Sequential(
    (0): Conv2d(3, 6, kernel_size=(5, 5), stride=(1, 1))
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
      )
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (conv2): Sequential(
    (0): Conv2d(
      6, 16, kernel_size=(5, 5), stride=(1, 1)
      (weight_fake_quant): FakeQuantize(
        fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.qint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
        (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
      )
      (activation_post_process): NoopObserver()
    )
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
        (1): QuantStub(
          (activation_post_process): FakeQuantize(
            fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=14, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
            (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
          )
        )
      )
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (fc1): Sequential(
    (0): Linear(
      in_features=400, out_features=120, bias=True
      (weight_fake_quant): FakeQuantize(
        fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.qint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
        (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
      )
      (activation_post_process): NoopObserver()
    )
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
        (1): QuantStub(
          (activation_post_process): FakeQuantize(
            fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=14, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
            (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
          )
        )
      )
    )
  )
  (fc2): Sequential(
    (0): Linear(
      in_features=120, out_features=84, bias=True
      (weight_fake_quant): FakeQuantize(
        fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.qint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
        (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
      )
      (activation_post_process): NoopObserver()
    )
    (1): LoggingActivation(
      (activation): Sequential(
        (0): Hardtanh(min_val=-1.0, max_val=1.0, inplace=True)
        (1): QuantStub(
          (activation_post_process): FakeQuantize(
            fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=14, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
            (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
          )
        )
      )
    )
  )
  (fc3): Linear(in_features=84, out_features=10, bias=True)
)
[2025-05-27 20:43:18,486]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 001 Train Loss: 1.0174 Train Acc: 0.6415 Eval Loss: 0.9352 Eval Acc: 0.6726 (LR: 0.00100000)
[2025-05-27 20:43:47,394]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 002 Train Loss: 1.0288 Train Acc: 0.6359 Eval Loss: 0.9377 Eval Acc: 0.6715 (LR: 0.00100000)
[2025-05-27 20:44:14,372]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 003 Train Loss: 1.0350 Train Acc: 0.6340 Eval Loss: 0.9521 Eval Acc: 0.6670 (LR: 0.00100000)
[2025-05-27 20:44:43,502]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 004 Train Loss: 1.0315 Train Acc: 0.6363 Eval Loss: 0.9580 Eval Acc: 0.6637 (LR: 0.00100000)
[2025-05-27 20:45:10,578]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 005 Train Loss: 1.0398 Train Acc: 0.6331 Eval Loss: 0.9742 Eval Acc: 0.6589 (LR: 0.00100000)
[2025-05-27 20:45:38,881]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 006 Train Loss: 1.0336 Train Acc: 0.6367 Eval Loss: 0.9764 Eval Acc: 0.6583 (LR: 0.00100000)
[2025-05-27 20:46:08,829]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 007 Train Loss: 1.0431 Train Acc: 0.6322 Eval Loss: 0.9550 Eval Acc: 0.6659 (LR: 0.00010000)
[2025-05-27 20:46:36,110]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 008 Train Loss: 0.9635 Train Acc: 0.6619 Eval Loss: 0.8792 Eval Acc: 0.6897 (LR: 0.00010000)
[2025-05-27 20:47:03,757]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 009 Train Loss: 0.9471 Train Acc: 0.6673 Eval Loss: 0.8608 Eval Acc: 0.6965 (LR: 0.00010000)
[2025-05-27 20:47:32,135]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 010 Train Loss: 0.9381 Train Acc: 0.6692 Eval Loss: 0.8764 Eval Acc: 0.6925 (LR: 0.00010000)
[2025-05-27 20:48:00,665]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 011 Train Loss: 0.9380 Train Acc: 0.6677 Eval Loss: 0.8777 Eval Acc: 0.6920 (LR: 0.00010000)
[2025-05-27 20:48:27,418]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 012 Train Loss: 0.9358 Train Acc: 0.6696 Eval Loss: 0.8713 Eval Acc: 0.6949 (LR: 0.00010000)
[2025-05-27 20:48:56,205]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 013 Train Loss: 0.9316 Train Acc: 0.6718 Eval Loss: 0.8705 Eval Acc: 0.6926 (LR: 0.00010000)
[2025-05-27 20:49:23,942]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 014 Train Loss: 0.9344 Train Acc: 0.6706 Eval Loss: 0.8622 Eval Acc: 0.6978 (LR: 0.00010000)
[2025-05-27 20:49:53,014]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 015 Train Loss: 0.9343 Train Acc: 0.6712 Eval Loss: 0.8531 Eval Acc: 0.7024 (LR: 0.00010000)
[2025-05-27 20:50:20,971]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 016 Train Loss: 0.9370 Train Acc: 0.6695 Eval Loss: 0.8710 Eval Acc: 0.6965 (LR: 0.00010000)
[2025-05-27 20:50:48,770]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 017 Train Loss: 0.9327 Train Acc: 0.6711 Eval Loss: 0.8625 Eval Acc: 0.6939 (LR: 0.00010000)
[2025-05-27 20:51:17,778]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 018 Train Loss: 0.9403 Train Acc: 0.6662 Eval Loss: 0.8683 Eval Acc: 0.6939 (LR: 0.00010000)
[2025-05-27 20:51:44,495]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 019 Train Loss: 0.9293 Train Acc: 0.6714 Eval Loss: 0.8576 Eval Acc: 0.6965 (LR: 0.00010000)
[2025-05-27 20:52:14,601]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 020 Train Loss: 0.9332 Train Acc: 0.6701 Eval Loss: 0.8687 Eval Acc: 0.6928 (LR: 0.00010000)
[2025-05-27 20:52:42,947]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 021 Train Loss: 0.9292 Train Acc: 0.6720 Eval Loss: 0.8723 Eval Acc: 0.6913 (LR: 0.00001000)
[2025-05-27 20:53:09,431]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 022 Train Loss: 0.9063 Train Acc: 0.6805 Eval Loss: 0.8455 Eval Acc: 0.7046 (LR: 0.00001000)
[2025-05-27 20:53:36,298]: [LeNet5_hardtanh_quantized_4_bits] Epoch: 023 Train Loss: 0.9068 Train Acc: 0.6810 Eval Loss: 0.8503 Eval Acc: 0.7017 (LR: 0.00001000)
