[2025-05-26 22:40:29,737]: 
[2025-05-26 23:49:00,292]: [LeNet5_relu6] Epoch: 143 Train Loss: 0.8606 Train Acc: 0.6961 Eval Loss: 0.7948 Eval Acc: 0.7241 (LR: 0.00010000)
[2025-05-26 23:49:30,733]: [LeNet5_relu6] Epoch: 144 Train Loss: 0.8593 Train Acc: 0.6958 Eval Loss: 0.7923 Eval Acc: 0.7254 (LR: 0.00010000)
[2025-05-26 23:50:00,870]: [LeNet5_relu6] Epoch: 145 Train Loss: 0.8594 Train Acc: 0.6965 Eval Loss: 0.7936 Eval Acc: 0.7199 (LR: 0.00010000)
[2025-05-26 23:50:31,559]: [LeNet5_relu6] Epoch: 146 Train Loss: 0.8556 Train Acc: 0.6985 Eval Loss: 0.7920 Eval Acc: 0.7206 (LR: 0.00010000)
[2025-05-26 23:51:00,373]: [LeNet5_relu6] Epoch: 147 Train Loss: 0.8569 Train Acc: 0.6960 Eval Loss: 0.7974 Eval Acc: 0.7239 (LR: 0.00010000)
[2025-05-26 23:51:30,066]: [LeNet5_relu6] Epoch: 148 Train Loss: 0.8575 Train Acc: 0.6971 Eval Loss: 0.7968 Eval Acc: 0.7214 (LR: 0.00010000)
[2025-05-26 23:52:00,892]: [LeNet5_relu6] Epoch: 149 Train Loss: 0.8579 Train Acc: 0.6977 Eval Loss: 0.7907 Eval Acc: 0.7239 (LR: 0.00010000)
[2025-05-26 23:52:31,386]: [LeNet5_relu6] Epoch: 150 Train Loss: 0.8580 Train Acc: 0.6983 Eval Loss: 0.7910 Eval Acc: 0.7232 (LR: 0.00010000)
[2025-05-26 23:53:01,604]: [LeNet5_relu6] Epoch: 151 Train Loss: 0.8563 Train Acc: 0.6973 Eval Loss: 0.7978 Eval Acc: 0.7204 (LR: 0.00010000)
[2025-05-26 23:53:32,357]: [LeNet5_relu6] Epoch: 152 Train Loss: 0.8543 Train Acc: 0.6987 Eval Loss: 0.7993 Eval Acc: 0.7172 (LR: 0.00010000)
[2025-05-26 23:54:02,872]: [LeNet5_relu6] Epoch: 153 Train Loss: 0.8552 Train Acc: 0.6981 Eval Loss: 0.7977 Eval Acc: 0.7196 (LR: 0.00010000)
[2025-05-26 23:54:33,611]: [LeNet5_relu6] Epoch: 154 Train Loss: 0.8591 Train Acc: 0.6965 Eval Loss: 0.7903 Eval Acc: 0.7245 (LR: 0.00010000)
[2025-05-26 23:55:04,274]: [LeNet5_relu6] Epoch: 155 Train Loss: 0.8559 Train Acc: 0.6972 Eval Loss: 0.7885 Eval Acc: 0.7243 (LR: 0.00010000)
[2025-05-26 23:55:34,705]: [LeNet5_relu6] Epoch: 156 Train Loss: 0.8588 Train Acc: 0.6968 Eval Loss: 0.7958 Eval Acc: 0.7190 (LR: 0.00010000)
[2025-05-26 23:56:05,251]: [LeNet5_relu6] Epoch: 157 Train Loss: 0.8575 Train Acc: 0.6958 Eval Loss: 0.7982 Eval Acc: 0.7217 (LR: 0.00010000)
[2025-05-26 23:56:36,193]: [LeNet5_relu6] Epoch: 158 Train Loss: 0.8539 Train Acc: 0.6981 Eval Loss: 0.8040 Eval Acc: 0.7171 (LR: 0.00010000)
[2025-05-26 23:57:06,722]: [LeNet5_relu6] Epoch: 159 Train Loss: 0.8587 Train Acc: 0.6959 Eval Loss: 0.7958 Eval Acc: 0.7219 (LR: 0.00010000)
[2025-05-26 23:57:37,501]: [LeNet5_relu6] Epoch: 160 Train Loss: 0.8564 Train Acc: 0.6986 Eval Loss: 0.7926 Eval Acc: 0.7208 (LR: 0.00010000)
[2025-05-26 23:58:08,025]: [LeNet5_relu6] Epoch: 161 Train Loss: 0.8570 Train Acc: 0.6975 Eval Loss: 0.7936 Eval Acc: 0.7187 (LR: 0.00010000)
[2025-05-26 23:58:38,922]: [LeNet5_relu6] Epoch: 162 Train Loss: 0.8559 Train Acc: 0.6960 Eval Loss: 0.7892 Eval Acc: 0.7211 (LR: 0.00010000)
[2025-05-26 23:59:09,643]: [LeNet5_relu6] Epoch: 163 Train Loss: 0.8556 Train Acc: 0.6995 Eval Loss: 0.7933 Eval Acc: 0.7241 (LR: 0.00010000)
[2025-05-26 23:59:40,491]: [LeNet5_relu6] Epoch: 164 Train Loss: 0.8542 Train Acc: 0.6982 Eval Loss: 0.7923 Eval Acc: 0.7222 (LR: 0.00010000)
[2025-05-27 00:00:11,621]: [LeNet5_relu6] Epoch: 165 Train Loss: 0.8547 Train Acc: 0.6986 Eval Loss: 0.7930 Eval Acc: 0.7218 (LR: 0.00010000)
[2025-05-27 00:00:42,381]: [LeNet5_relu6] Epoch: 166 Train Loss: 0.8563 Train Acc: 0.6956 Eval Loss: 0.7908 Eval Acc: 0.7227 (LR: 0.00001000)
[2025-05-27 00:01:12,935]: [LeNet5_relu6] Epoch: 167 Train Loss: 0.8459 Train Acc: 0.7010 Eval Loss: 0.7879 Eval Acc: 0.7234 (LR: 0.00001000)
[2025-05-27 00:01:43,582]: [LeNet5_relu6] Epoch: 168 Train Loss: 0.8452 Train Acc: 0.7004 Eval Loss: 0.7892 Eval Acc: 0.7226 (LR: 0.00001000)
[2025-05-27 00:02:14,274]: [LeNet5_relu6] Epoch: 169 Train Loss: 0.8439 Train Acc: 0.6982 Eval Loss: 0.7889 Eval Acc: 0.7245 (LR: 0.00001000)
[2025-05-27 00:02:44,863]: [LeNet5_relu6] Epoch: 170 Train Loss: 0.8425 Train Acc: 0.7021 Eval Loss: 0.7893 Eval Acc: 0.7234 (LR: 0.00001000)
[2025-05-27 00:03:15,502]: [LeNet5_relu6] Epoch: 171 Train Loss: 0.8429 Train Acc: 0.7030 Eval Loss: 0.7882 Eval Acc: 0.7251 (LR: 0.00001000)
[2025-05-27 00:03:47,347]: [LeNet5_relu6] Epoch: 172 Train Loss: 0.8447 Train Acc: 0.7016 Eval Loss: 0.7862 Eval Acc: 0.7253 (LR: 0.00001000)
[2025-05-27 00:04:18,452]: [LeNet5_relu6] Epoch: 173 Train Loss: 0.8430 Train Acc: 0.7015 Eval Loss: 0.7869 Eval Acc: 0.7239 (LR: 0.00001000)
[2025-05-27 00:04:50,935]: [LeNet5_relu6] Epoch: 174 Train Loss: 0.8471 Train Acc: 0.7004 Eval Loss: 0.7873 Eval Acc: 0.7232 (LR: 0.00001000)
[2025-05-27 00:05:22,089]: [LeNet5_relu6] Epoch: 175 Train Loss: 0.8439 Train Acc: 0.7021 Eval Loss: 0.7862 Eval Acc: 0.7249 (LR: 0.00001000)
[2025-05-27 00:05:52,768]: [LeNet5_relu6] Epoch: 176 Train Loss: 0.8485 Train Acc: 0.6999 Eval Loss: 0.7885 Eval Acc: 0.7248 (LR: 0.00001000)
[2025-05-27 00:06:23,014]: [LeNet5_relu6] Epoch: 177 Train Loss: 0.8404 Train Acc: 0.7002 Eval Loss: 0.7853 Eval Acc: 0.7263 (LR: 0.00001000)
[2025-05-27 00:06:54,476]: [LeNet5_relu6] Epoch: 178 Train Loss: 0.8456 Train Acc: 0.7036 Eval Loss: 0.7860 Eval Acc: 0.7260 (LR: 0.00001000)
[2025-05-27 00:07:26,936]: [LeNet5_relu6] Epoch: 179 Train Loss: 0.8436 Train Acc: 0.7024 Eval Loss: 0.7864 Eval Acc: 0.7258 (LR: 0.00001000)
[2025-05-27 00:08:04,963]: [LeNet5_relu6] Epoch: 180 Train Loss: 0.8482 Train Acc: 0.6995 Eval Loss: 0.7861 Eval Acc: 0.7246 (LR: 0.00001000)
[2025-05-27 00:08:36,035]: [LeNet5_relu6] Epoch: 181 Train Loss: 0.8424 Train Acc: 0.7023 Eval Loss: 0.7864 Eval Acc: 0.7248 (LR: 0.00001000)
[2025-05-27 00:09:07,282]: [LeNet5_relu6] Epoch: 182 Train Loss: 0.8451 Train Acc: 0.6995 Eval Loss: 0.7869 Eval Acc: 0.7250 (LR: 0.00001000)
[2025-05-27 00:09:42,589]: [LeNet5_relu6] Epoch: 183 Train Loss: 0.8435 Train Acc: 0.7009 Eval Loss: 0.7859 Eval Acc: 0.7265 (LR: 0.00001000)
[2025-05-27 00:10:18,852]: [LeNet5_relu6] Epoch: 184 Train Loss: 0.8424 Train Acc: 0.7014 Eval Loss: 0.7873 Eval Acc: 0.7235 (LR: 0.00001000)
[2025-05-27 00:10:53,893]: [LeNet5_relu6] Epoch: 185 Train Loss: 0.8490 Train Acc: 0.6993 Eval Loss: 0.7862 Eval Acc: 0.7255 (LR: 0.00001000)
[2025-05-27 00:11:24,941]: [LeNet5_relu6] Epoch: 186 Train Loss: 0.8481 Train Acc: 0.7005 Eval Loss: 0.7869 Eval Acc: 0.7252 (LR: 0.00001000)
[2025-05-27 00:11:59,605]: [LeNet5_relu6] Epoch: 187 Train Loss: 0.8453 Train Acc: 0.6999 Eval Loss: 0.7850 Eval Acc: 0.7259 (LR: 0.00001000)
[2025-05-27 00:12:28,723]: [LeNet5_relu6] Epoch: 188 Train Loss: 0.8470 Train Acc: 0.7014 Eval Loss: 0.7866 Eval Acc: 0.7253 (LR: 0.00001000)
[2025-05-27 00:13:01,638]: [LeNet5_relu6] Epoch: 189 Train Loss: 0.8452 Train Acc: 0.7004 Eval Loss: 0.7866 Eval Acc: 0.7244 (LR: 0.00001000)
[2025-05-27 00:13:35,573]: [LeNet5_relu6] Epoch: 190 Train Loss: 0.8442 Train Acc: 0.7028 Eval Loss: 0.7866 Eval Acc: 0.7249 (LR: 0.00001000)
[2025-05-27 00:14:07,917]: [LeNet5_relu6] Epoch: 191 Train Loss: 0.8401 Train Acc: 0.7009 Eval Loss: 0.7868 Eval Acc: 0.7242 (LR: 0.00001000)
[2025-05-27 00:14:40,659]: [LeNet5_relu6] Epoch: 192 Train Loss: 0.8493 Train Acc: 0.7000 Eval Loss: 0.7865 Eval Acc: 0.7261 (LR: 0.00001000)
[2025-05-27 00:15:14,752]: [LeNet5_relu6] Epoch: 193 Train Loss: 0.8443 Train Acc: 0.7003 Eval Loss: 0.7871 Eval Acc: 0.7242 (LR: 0.00001000)
[2025-05-27 00:15:48,309]: [LeNet5_relu6] Epoch: 194 Train Loss: 0.8475 Train Acc: 0.7008 Eval Loss: 0.7862 Eval Acc: 0.7256 (LR: 0.00001000)
[2025-05-27 00:16:21,238]: [LeNet5_relu6] Epoch: 195 Train Loss: 0.8412 Train Acc: 0.7033 Eval Loss: 0.7862 Eval Acc: 0.7252 (LR: 0.00001000)
[2025-05-27 00:16:53,678]: [LeNet5_relu6] Epoch: 196 Train Loss: 0.8453 Train Acc: 0.7027 Eval Loss: 0.7855 Eval Acc: 0.7244 (LR: 0.00001000)
[2025-05-27 00:17:25,860]: [LeNet5_relu6] Epoch: 197 Train Loss: 0.8399 Train Acc: 0.7024 Eval Loss: 0.7875 Eval Acc: 0.7259 (LR: 0.00001000)
[2025-05-27 00:17:58,749]: [LeNet5_relu6] Epoch: 198 Train Loss: 0.8490 Train Acc: 0.7020 Eval Loss: 0.7872 Eval Acc: 0.7250 (LR: 0.00000100)
[2025-05-27 00:18:32,749]: [LeNet5_relu6] Epoch: 199 Train Loss: 0.8420 Train Acc: 0.7020 Eval Loss: 0.7868 Eval Acc: 0.7258 (LR: 0.00000100)
[2025-05-27 00:19:06,245]: [LeNet5_relu6] Epoch: 200 Train Loss: 0.8481 Train Acc: 0.6985 Eval Loss: 0.7864 Eval Acc: 0.7252 (LR: 0.00000100)
[2025-05-27 00:19:06,246]: [LeNet5_relu6] Best Eval Accuracy: 0.7265
[2025-05-27 00:19:06,689]: 
Training of full-precision model finished!
[2025-05-27 00:19:06,689]: Model Architecture:
[2025-05-27 00:19:06,896]: LeNet5(
  (conv1): Sequential(
    (0): Conv2d(3, 6, kernel_size=(5, 5), stride=(1, 1))
    (1): LoggingActivation(
      (activation): ReLU6(inplace=True)
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (conv2): Sequential(
    (0): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))
    (1): LoggingActivation(
      (activation): ReLU6(inplace=True)
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (fc1): Sequential(
    (0): Linear(in_features=400, out_features=120, bias=True)
    (1): LoggingActivation(
      (activation): ReLU6(inplace=True)
    )
  )
  (fc2): Sequential(
    (0): Linear(in_features=120, out_features=84, bias=True)
    (1): LoggingActivation(
      (activation): ReLU6(inplace=True)
    )
  )
  (fc3): Linear(in_features=84, out_features=10, bias=True)
)
[2025-05-27 00:19:06,903]: 
Model Weights:
[2025-05-27 00:19:06,903]: 
Layer: conv1.0
Layer Shape: torch.Size([6, 3, 5, 5])
[2025-05-27 00:19:07,436]: Sample Values (25 elements): [-0.07612387835979462, -0.40454190969467163, 0.0891384556889534, 0.20209239423274994, -0.05354897677898407, 0.2827643156051636, 0.023292653262615204, 0.011160396970808506, -0.04793481156229973, -0.09974567592144012, -0.16613265872001648, 0.23279985785484314, 0.15351037681102753, -0.12287785857915878, -0.03716327250003815, 0.10775381326675415, 0.09384109079837799, 0.0778336450457573, 0.14933538436889648, -0.1407863199710846, 0.021844878792762756, 0.015699997544288635, 0.15824823081493378, -0.19339260458946228, -0.13278670608997345]
[2025-05-27 00:19:07,538]: Mean: -0.00108949
[2025-05-27 00:19:07,599]: Min: -0.45534581
[2025-05-27 00:19:07,607]: Max: 0.44357651
[2025-05-27 00:19:07,607]: 
Layer: conv2.0
Layer Shape: torch.Size([16, 6, 5, 5])
[2025-05-27 00:19:07,624]: Sample Values (25 elements): [0.04056185856461525, -0.1073058471083641, -0.3189436197280884, 0.16516613960266113, -0.4025636911392212, -0.1053767129778862, -0.0018963257316499949, -0.1940091997385025, -0.18930040299892426, 0.05937875807285309, -0.4759310781955719, 0.07621743530035019, 0.0077796741388738155, 0.12254193425178528, -0.26704874634742737, -0.009691554121673107, 0.3270849287509918, 0.004075444303452969, 0.08091292530298233, -0.02675909735262394, -0.020608361810445786, -0.050768934190273285, 0.10648538917303085, -0.019915955141186714, -0.011140108108520508]
[2025-05-27 00:19:07,624]: Mean: -0.00650459
[2025-05-27 00:19:07,625]: Min: -1.17364073
[2025-05-27 00:19:07,625]: Max: 0.50750858
[2025-05-27 00:19:07,625]: 
Layer: fc1.0
Layer Shape: torch.Size([120, 400])
[2025-05-27 00:19:07,626]: Sample Values (25 elements): [-0.06312824785709381, -0.07681690156459808, -3.4918537039629882e-06, -9.674431930761784e-05, 0.016681814566254616, 6.37848074802605e-07, 0.2523746192455292, -6.500163688555327e-12, -1.1855496495627449e-07, 0.06911011785268784, 0.13886752724647522, -9.070394764804892e-39, 0.04350786283612251, 0.11762160062789917, -0.020652633160352707, 4.911691247304916e-41, 0.00019574777979869395, 0.2099124938249588, 0.03181178867816925, -0.005540103185921907, -0.04442199692130089, 0.15202480554580688, 0.0005518670077435672, 0.10685022175312042, 1.560341355870598e-37]
[2025-05-27 00:19:07,627]: Mean: 0.00123235
[2025-05-27 00:19:07,627]: Min: -0.61355054
[2025-05-27 00:19:07,627]: Max: 0.46469495
[2025-05-27 00:19:07,627]: 
Layer: fc2.0
Layer Shape: torch.Size([84, 120])
[2025-05-27 00:19:07,660]: Sample Values (25 elements): [-2.028697565492621e-07, -0.016714638099074364, 0.1502959281206131, 0.027631716802716255, 0.12975195050239563, -0.013892452232539654, 0.41144508123397827, -0.07105760276317596, 0.11132749170064926, -0.028694242238998413, -0.11876889318227768, 1.1687694849389734e-28, 0.1271871030330658, -4.919118129165838e-41, -6.02122242067789e-19, 0.19775429368019104, -5.800394733379715e-41, 0.00028083371580578387, 4.483465682048049e-11, 0.08669577538967133, 0.007246704772114754, -0.03548706695437431, 2.2896946619024393e-26, 0.3699820041656494, 4.908748520529834e-41]
[2025-05-27 00:19:07,662]: Mean: -0.00349403
[2025-05-27 00:19:07,665]: Min: -0.50101507
[2025-05-27 00:19:07,665]: Max: 0.45377544
[2025-05-27 00:19:07,666]: 
Layer: fc3
Layer Shape: torch.Size([10, 84])
[2025-05-27 00:19:07,667]: Sample Values (25 elements): [5.692919557986897e-07, 0.0354795940220356, -0.06036394461989403, 0.16644980013370514, 0.011857042089104652, 0.07483707368373871, -0.07530029863119125, -0.09237822890281677, 0.18308790028095245, 3.5648411085276166e-06, -0.00023719588352832943, -0.038203295320272446, -0.19881442189216614, -2.7938169555596915e-09, 2.608328713904484e-06, -0.07023387402296066, -0.13061468303203583, -0.12547563016414642, -2.073481600402564e-26, -0.12980487942695618, 6.49356957094227e-12, -0.10048645734786987, 0.16392740607261658, -3.542650331075925e-12, 0.07008993625640869]
[2025-05-27 00:19:07,667]: Mean: -0.01410775
[2025-05-27 00:19:07,668]: Min: -0.42355654
[2025-05-27 00:19:07,668]: Max: 0.61453664
[2025-05-27 00:19:07,668]: Checkpoint of model at path [checkpoint/LeNet5_relu6.ckpt] will be used for QAT
[2025-05-27 02:04:40,504]: Checkpoint of model at path [checkpoint/LeNet5_relu6.ckpt] will be used for QAT
[2025-05-27 02:04:40,504]: 


QAT of LeNet5 with relu6 down to 4 bits...
[2025-05-27 02:04:40,749]: [LeNet5_relu6_quantized_4_bits] after configure_qat:
[2025-05-27 02:04:40,863]: LeNet5(
  (quant): QuantStub(
    (activation_post_process): FakeQuantize(
      fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
      (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
    )
  )
  (dequant): DeQuantStub()
  (conv1): Sequential(
    (0): Conv2d(3, 6, kernel_size=(5, 5), stride=(1, 1))
    (1): LoggingActivation(
      (activation): ReLU6(inplace=True)
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (conv2): Sequential(
    (0): Conv2d(
      6, 16, kernel_size=(5, 5), stride=(1, 1)
      (weight_fake_quant): FakeQuantize(
        fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.qint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
        (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
      )
      (activation_post_process): NoopObserver()
    )
    (1): LoggingActivation(
      (activation): ReLU6(
        inplace=True
        (activation_post_process): FakeQuantize(
          fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
          (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
        )
      )
    )
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (fc1): Sequential(
    (0): Linear(
      in_features=400, out_features=120, bias=True
      (weight_fake_quant): FakeQuantize(
        fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.qint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
        (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
      )
      (activation_post_process): NoopObserver()
    )
    (1): LoggingActivation(
      (activation): ReLU6(
        inplace=True
        (activation_post_process): FakeQuantize(
          fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
          (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
        )
      )
    )
  )
  (fc2): Sequential(
    (0): Linear(
      in_features=120, out_features=84, bias=True
      (weight_fake_quant): FakeQuantize(
        fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.qint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
        (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
      )
      (activation_post_process): NoopObserver()
    )
    (1): LoggingActivation(
      (activation): ReLU6(
        inplace=True
        (activation_post_process): FakeQuantize(
          fake_quant_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), observer_enabled=tensor([1], device='cuda:0', dtype=torch.uint8), quant_min=0, quant_max=15, dtype=torch.quint8, qscheme=torch.per_tensor_affine, ch_axis=-1, scale=tensor([1.], device='cuda:0'), zero_point=tensor([0], device='cuda:0', dtype=torch.int32)
          (activation_post_process): MovingAverageMinMaxObserver(min_val=inf, max_val=-inf)
        )
      )
    )
  )
  (fc3): Linear(in_features=84, out_features=10, bias=True)
)
[2025-05-27 02:05:11,855]: [LeNet5_relu6_quantized_4_bits] Epoch: 001 Train Loss: 1.0197 Train Acc: 0.6382 Eval Loss: 0.9283 Eval Acc: 0.6662 (LR: 0.00100000)
[2025-05-27 02:05:42,751]: [LeNet5_relu6_quantized_4_bits] Epoch: 002 Train Loss: 1.0224 Train Acc: 0.6396 Eval Loss: 0.9600 Eval Acc: 0.6614 (LR: 0.00100000)
[2025-05-27 02:06:14,977]: [LeNet5_relu6_quantized_4_bits] Epoch: 003 Train Loss: 1.0343 Train Acc: 0.6325 Eval Loss: 0.9315 Eval Acc: 0.6677 (LR: 0.00100000)
[2025-05-27 02:06:47,593]: [LeNet5_relu6_quantized_4_bits] Epoch: 004 Train Loss: 1.0268 Train Acc: 0.6365 Eval Loss: 0.9286 Eval Acc: 0.6670 (LR: 0.00100000)
[2025-05-27 02:07:20,123]: [LeNet5_relu6_quantized_4_bits] Epoch: 005 Train Loss: 1.0298 Train Acc: 0.6357 Eval Loss: 0.9331 Eval Acc: 0.6730 (LR: 0.00100000)
[2025-05-27 02:07:52,196]: [LeNet5_relu6_quantized_4_bits] Epoch: 006 Train Loss: 1.0446 Train Acc: 0.6294 Eval Loss: 0.9268 Eval Acc: 0.6713 (LR: 0.00100000)
[2025-05-27 02:08:23,819]: [LeNet5_relu6_quantized_4_bits] Epoch: 007 Train Loss: 1.0438 Train Acc: 0.6286 Eval Loss: 0.9072 Eval Acc: 0.6817 (LR: 0.00100000)
[2025-05-27 02:08:55,920]: [LeNet5_relu6_quantized_4_bits] Epoch: 008 Train Loss: 1.0453 Train Acc: 0.6305 Eval Loss: 0.9208 Eval Acc: 0.6768 (LR: 0.00100000)
[2025-05-27 02:09:27,578]: [LeNet5_relu6_quantized_4_bits] Epoch: 009 Train Loss: 1.0534 Train Acc: 0.6252 Eval Loss: 0.9380 Eval Acc: 0.6700 (LR: 0.00100000)
[2025-05-27 02:09:59,183]: [LeNet5_relu6_quantized_4_bits] Epoch: 010 Train Loss: 1.0476 Train Acc: 0.6294 Eval Loss: 0.9833 Eval Acc: 0.6532 (LR: 0.00100000)
[2025-05-27 02:10:30,806]: [LeNet5_relu6_quantized_4_bits] Epoch: 011 Train Loss: 1.0478 Train Acc: 0.6299 Eval Loss: 0.9437 Eval Acc: 0.6636 (LR: 0.00100000)
[2025-05-27 02:11:02,633]: [LeNet5_relu6_quantized_4_bits] Epoch: 012 Train Loss: 1.0413 Train Acc: 0.6312 Eval Loss: 0.9424 Eval Acc: 0.6657 (LR: 0.00100000)
[2025-05-27 02:11:35,014]: [LeNet5_relu6_quantized_4_bits] Epoch: 013 Train Loss: 1.0466 Train Acc: 0.6304 Eval Loss: 0.9581 Eval Acc: 0.6654 (LR: 0.00010000)
[2025-05-27 02:12:07,277]: [LeNet5_relu6_quantized_4_bits] Epoch: 014 Train Loss: 0.9732 Train Acc: 0.6562 Eval Loss: 0.8787 Eval Acc: 0.6935 (LR: 0.00010000)
[2025-05-27 02:12:38,979]: [LeNet5_relu6_quantized_4_bits] Epoch: 015 Train Loss: 0.9602 Train Acc: 0.6623 Eval Loss: 0.8778 Eval Acc: 0.6933 (LR: 0.00010000)
[2025-05-27 02:13:10,917]: [LeNet5_relu6_quantized_4_bits] Epoch: 016 Train Loss: 0.9594 Train Acc: 0.6618 Eval Loss: 0.8853 Eval Acc: 0.6936 (LR: 0.00010000)
[2025-05-27 02:13:42,892]: [LeNet5_relu6_quantized_4_bits] Epoch: 017 Train Loss: 0.9577 Train Acc: 0.6627 Eval Loss: 0.8682 Eval Acc: 0.6940 (LR: 0.00010000)
[2025-05-27 02:14:14,751]: [LeNet5_relu6_quantized_4_bits] Epoch: 018 Train Loss: 0.9610 Train Acc: 0.6611 Eval Loss: 0.8651 Eval Acc: 0.6966 (LR: 0.00010000)
[2025-05-27 02:14:46,516]: [LeNet5_relu6_quantized_4_bits] Epoch: 019 Train Loss: 0.9564 Train Acc: 0.6614 Eval Loss: 0.8659 Eval Acc: 0.6965 (LR: 0.00010000)
[2025-05-27 02:15:18,373]: [LeNet5_relu6_quantized_4_bits] Epoch: 020 Train Loss: 0.9541 Train Acc: 0.6630 Eval Loss: 0.8816 Eval Acc: 0.6891 (LR: 0.00010000)
[2025-05-27 02:15:50,423]: [LeNet5_relu6_quantized_4_bits] Epoch: 021 Train Loss: 0.9538 Train Acc: 0.6625 Eval Loss: 0.8899 Eval Acc: 0.6904 (LR: 0.00010000)
[2025-05-27 02:16:22,381]: [LeNet5_relu6_quantized_4_bits] Epoch: 022 Train Loss: 0.9564 Train Acc: 0.6611 Eval Loss: 0.8894 Eval Acc: 0.6919 (LR: 0.00010000)
[2025-05-27 02:16:54,320]: [LeNet5_relu6_quantized_4_bits] Epoch: 023 Train Loss: 0.9529 Train Acc: 0.6640 Eval Loss: 0.9132 Eval Acc: 0.6778 (LR: 0.00010000)
[2025-05-27 02:17:26,103]: [LeNet5_relu6_quantized_4_bits] Epoch: 024 Train Loss: 0.9547 Train Acc: 0.6588 Eval Loss: 0.8740 Eval Acc: 0.6942 (LR: 0.00001000)
[2025-05-27 02:17:58,101]: [LeNet5_relu6_quantized_4_bits] Epoch: 025 Train Loss: 0.9295 Train Acc: 0.6718 Eval Loss: 0.8572 Eval Acc: 0.6985 (LR: 0.00001000)
[2025-05-27 02:18:29,798]: [LeNet5_relu6_quantized_4_bits] Epoch: 026 Train Loss: 0.9289 Train Acc: 0.6710 Eval Loss: 0.8521 Eval Acc: 0.6998 (LR: 0.00001000)
[2025-05-27 02:19:01,771]: [LeNet5_relu6_quantized_4_bits] Epoch: 027 Train Loss: 0.9302 Train Acc: 0.6707 Eval Loss: 0.8513 Eval Acc: 0.6996 (LR: 0.00001000)
[2025-05-27 02:19:33,610]: [LeNet5_relu6_quantized_4_bits] Epoch: 028 Train Loss: 0.9319 Train Acc: 0.6714 Eval Loss: 0.8529 Eval Acc: 0.7015 (LR: 0.00001000)
[2025-05-27 02:20:05,642]: [LeNet5_relu6_quantized_4_bits] Epoch: 029 Train Loss: 0.9331 Train Acc: 0.6686 Eval Loss: 0.8525 Eval Acc: 0.7022 (LR: 0.00001000)
